"Aleksandr Erokhin|64500|89|4.28571428571429" "Ángel Di María|52747|11|4.28571428571429" "Arjen Robben|50037|10|4.28571428571429" "Corentin Tolisso|5312|8|4.28571428571429" "Eduardo Salvio|50147|18|4.28571428571429"
"Ángel Di María|52747|11|5.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Richard Almeida|60609|20|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Riyad Mahrez|53577|26|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Saúl Ñíguez|50124|8|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Corentin Tolisso|5312|8|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Nicolás Gaitán|50147|10|4.42857142857143" "Saúl Ñíguez|50124|17|4.42857142857143"
"Ángel Di María|52747|11|4" "Corentin Tolisso|5312|8|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Nicolás Gaitán|50147|10|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.28571428571429" "Corentin Tolisso|5312|8|4.28571428571429" "Eduardo Salvio|50147|18|4.28571428571429" "Nicolás Gaitán|50147|10|4.28571428571429" "Xabi Alonso|50037|3|4"
"Ángel Di María|52747|11|4.71428571428571" "Corentin Tolisso|5312|8|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Riyad Mahrez|53577|26|4.71428571428571" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|5" "Corentin Tolisso|5312|8|5" "Eduardo Salvio|50147|18|5" "Riyad Mahrez|53577|26|5" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Corentin Tolisso|5312|8|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Saúl Ñíguez|50124|8|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Saúl Ñíguez|50124|8|5.85714285714286" "Xabi Alonso|50037|3|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143" "Xabi Alonso|50037|3|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "David Silva|52919|21|4.28571428571429" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|5" "Davy Pröpper|50062|6|5" "Eduardo Salvio|50147|18|5" "Miroslav Radović|50146|32|5" "Nicolás Gaitán|50147|10|4.42857142857143"
"Ángel Di María|52747|11|4.71428571428571" "Davy Pröpper|50062|6|5" "Eduardo Salvio|50147|18|5.85714285714286" "Miroslav Radović|50146|32|5.85714285714286" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Davy Pröpper|50062|6|5" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Saúl Ñíguez|50124|8|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Davy Pröpper|50062|6|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Davy Pröpper|50062|6|4.42857142857143" "Eduardo Salvio|50147|18|4.28571428571429" "Saúl Ñíguez|50124|8|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Denys Garmash|52723|19|5" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|5" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|4.42857142857143" "Derlis González|52723|25|4.71428571428571" "Eduardo Salvio|50147|18|5.85714285714286" "Miroslav Radović|50146|32|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Derlis González|52723|25|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Nicolás Gaitán|50147|10|4.42857142857143" "Saúl Ñíguez|50124|8|4.42857142857143"
"Ángel Di María|52747|11|4" "Derlis González|52723|25|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Nicolás Gaitán|50147|10|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.28571428571429" "Douglas Costa|50037|11|4.28571428571429" "Eduardo Salvio|50147|18|4.28571428571429" "Miroslav Radović|50146|32|4.28571428571429" "Nicolás Gaitán|50147|10|4"
"Ángel Di María|52747|11|4.71428571428571" "Douglas Costa|50037|11|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|5" "Douglas Costa|50037|11|5" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|5" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.42857142857143" "Hakan Çalhanoğlu|50109|10|4.42857142857143" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Jordan Ferri|5312|12|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Kevin De Bruyne|52919|17|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Kevin Kampl|50109|44|5" "Nicolás Gaitán|50147|10|5" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Lars Stindl|52757|13|5" "Marek Hamšík|50136|17|4.42857142857143" "Nicolás Gaitán|50147|10|4.42857142857143"
"Ángel Di María|52747|11|4.28571428571429" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Marek Hamšík|50136|17|4.71428571428571" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Lars Stindl|52757|13|5" "Marko Rog|50164|30|4.42857142857143" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Lars Stindl|52757|13|4.71428571428571" "Miroslav Radović|50146|32|5" "Nicolás Gaitán|50147|10|5"
"Ángel Di María|52747|11|4.28571428571429" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Miroslav Radović|50146|32|4.71428571428571" "Saúl Ñíguez|50124|8|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Lars Stindl|52757|13|5" "Miroslav Radović|50146|32|4.42857142857143" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Nicolás Gaitán|50147|10|5" "Riyad Mahrez|53577|26|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Nicolás Gaitán|50147|10|5" "Saúl Ñíguez|50124|8|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Lars Stindl|52757|13|5" "Nicolás Gaitán|50147|10|5" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.42857142857143" "Lars Stindl|52757|13|4.42857142857143" "Nicolás Gaitán|50147|10|4.71428571428571" "Xabi Alonso|50037|3|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4" "Lars Stindl|52757|13|4" "Riyad Mahrez|53577|26|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.42857142857143" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Saúl Ñíguez|50124|8|4.71428571428571" "Thiago Alcántara|50037|6|4"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Luca Zuffi|59856|7|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Lucas|52747|7|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|5.85714285714286" "Eduardo Salvio|50147|18|4.71428571428571" "Marco Asensio|50051|20|5" "Miroslav Radović|50146|32|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Marco Asensio|50051|20|4.71428571428571" "Nicolás Gaitán|50147|10|5" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Marco Asensio|50051|20|5" "Nicolás Gaitán|50147|10|5" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.42857142857143" "Marek Hamšík|50136|17|4.71428571428571" "Marko Rog|50164|30|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Marek Hamšík|50136|17|5" "Miroslav Radović|50146|32|5" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Marek Hamšík|50136|17|4.71428571428571" "Miroslav Radović|50146|32|5" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Marek Hamšík|50136|17|5" "Miroslav Radović|50146|32|4.71428571428571" "Thiago Alcántara|50037|6|5"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.85714285714286" "Marek Hamšík|50136|17|5" "Nicolás Gaitán|50147|10|5" "Riyad Mahrez|53577|26|5"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.85714285714286" "Marek Hamšík|50136|17|4.42857142857143" "Nicolás Gaitán|50147|10|4.71428571428571" "Saúl Ñíguez|50124|8|4.85714285714286"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Marek Hamšík|50136|17|4.71428571428571" "Nicolás Gaitán|50147|10|5" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Marek Hamšík|50136|17|4.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Xabi Alonso|50037|3|4.71428571428571"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Marek Hamšík|50136|17|4.85714285714286" "Riyad Mahrez|53577|26|4.42857142857143" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.28571428571429" "Eduardo Salvio|50147|18|4.71428571428571" "Marek Hamšík|50136|17|5" "Saúl Ñíguez|50124|8|4.42857142857143" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.28571428571428" "Marko Rog|50164|30|5" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Marko Rog|50164|30|5" "Miroslav Radović|50146|32|4.71428571428571" "Saúl Ñíguez|50124|8|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Marko Rog|50164|30|5" "Miroslav Radović|50146|32|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|5" "Marko Rog|50164|30|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Riyad Mahrez|53577|26|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.42857142857143" "Marko Rog|50164|30|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.28571428571428"
"Ángel Di María|52747|11|4" "Eduardo Salvio|50147|18|4.42857142857143" "Marko Rog|50164|30|4.71428571428571" "Nicolás Gaitán|50147|10|4" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|4.28571428571428" "Eduardo Salvio|50147|18|4.71428571428571" "Marko Rog|50164|30|4.85714285714286" "Saúl Ñíguez|50124|8|4.85714285714286" "Thiago Alcántara|50037|6|4.28571428571428"
"Ángel Di María|52747|11|4.28571428571428" "Eduardo Salvio|50147|18|5" "Miralem Pjanić|50137|15|4.85714285714286" "Miroslav Radović|50146|32|4.71428571428571" "Nicolás Gaitán|50147|10|5"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.85714285714286" "Miralem Pjanić|50137|15|5" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|5"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Miralem Pjanić|50137|15|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|4.42857142857143" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.28571428571428" "Richard Almeida|60609|20|4.85714285714286"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Miroslav Radović|50146|32|5" "Nicolás Gaitán|50147|10|4.85714285714286" "Riyad Mahrez|53577|26|5"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|5" "Saúl Ñíguez|50124|17|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.85714285714286" "Miroslav Radović|50146|32|5" "Nicolás Gaitán|50147|10|5" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.42857142857143" "Miroslav Radović|50146|32|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Xabi Alonso|50037|3|4.28571428571428"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Miroslav Radović|50146|32|5" "Riyad Mahrez|53577|26|4.85714285714286" "Saúl Ñíguez|50124|8|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|5" "Riyad Mahrez|53577|26|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|5" "Saúl Ñíguez|50124|8|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|5" "Miroslav Radović|50146|32|4.71428571428571" "Saúl Ñíguez|50124|8|4.85714285714286" "Xabi Alonso|50037|3|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.42857142857143" "Miroslav Radović|50146|32|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286" "Xabi Alonso|50037|3|4.28571428571428"
"Ángel Di María|52747|11|4" "Eduardo Salvio|50147|18|4.42857142857143" "Nicolás Gaitán|50147|10|4.71428571428571" "Richard Almeida|60609|20|4" "Saúl Ñíguez|50124|8|4.85714285714286"
"Ángel Di María|52747|11|4.28571428571428" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Richard Almeida|60609|20|4.85714285714286" "Thiago Alcántara|50037|6|4.28571428571428"
"Ángel Di María|52747|11|4.28571428571428" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|5" "Riyad Mahrez|53577|26|4.85714285714286" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Riyad Mahrez|53577|26|5" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Riyad Mahrez|53577|26|4.85714285714286" "Xabi Alonso|50037|3|4.85714285714286"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|5" "Saúl Ñíguez|50124|17|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Saúl Ñíguez|50124|8|4.85714285714286" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.28571428571428" "Saúl Ñíguez|50124|8|4.85714285714286" "Xabi Alonso|50037|3|4.85714285714286"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|5" "Saúl Ñíguez|50124|17|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286" "Thomas Lemar|50023|27|4.42857142857143"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.28571428571428" "Thiago Alcántara|50037|6|4.85714285714286" "Xabi Alonso|50037|3|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Riyad Mahrez|53577|26|4.85714285714286" "Saúl Ñíguez|50124|8|4.42857142857143" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Saúl Ñíguez|50124|8|5" "Thiago Alcántara|50037|6|4.71428571428571" "Xabi Alonso|50037|3|4.85714285714286"
"Arjen Robben|50037|10|4" "Corentin Tolisso|5312|8|4.42857142857143" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4" "Thiago Alcántara|50037|6|4.85714285714286"
"Arjen Robben|50037|10|4.28571428571428" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Thiago Alcántara|50037|6|4.28571428571428"
"Arjen Robben|50037|10|4.28571428571428" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Corentin Tolisso|5312|8|4.28571428571428" "Eduardo Salvio|50147|18|4" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.28571428571428" "Thiago Alcántara|50037|6|4.85714285714286"
"Corentin Tolisso|5312|8|3.85714285714286" "Eduardo Salvio|50147|18|4.28571428571428" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.28571428571428" "Thiago Alcántara|50037|6|4.85714285714286"
"Eduardo Salvio|50147|18|4.85714285714286" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.85714285714286" "Thiago Alcántara|50037|6|4.85714285714286"
